LAST SEEN   TYPE      REASON              OBJECT                                       MESSAGE
4m2s        Warning   Failed              podnetworkchaos/frontend-694b9f76cd-tpp7j    Failed to set tc: failed to apply for pod default/frontend-694b9f76cd-tpp7j: unable to set tcs for pod frontend-694b9f76cd-tpp7j
4m2s        Normal    Updated             podnetworkchaos/frontend-694b9f76cd-tpp7j    Successfully update ObservedGeneration and FailedMessage of resource
3m6s        Normal    Updated             networkchaos/network-delay                   Successfully update records of resource
3m6s        Normal    Updated             networkchaos/network-delay                   Successfully update records of resource
3m6s        Warning   Failed              networkchaos/network-delay                   Failed to apply chaos: failed to apply for pod default/frontend-694b9f76cd-tpp7j: unable to set tcs for pod frontend-694b9f76cd-tpp7j
3m6s        Warning   Failed              networkchaos/network-delay                   Failed to apply chaos: failed to apply for pod default/frontend-694b9f76cd-tpp7j: unable to set tcs for pod frontend-694b9f76cd-tpp7j
1s          Normal    Scheduled           pod/redis-cart-6899b65948-hs7h2              Successfully assigned default/redis-cart-6899b65948-hs7h2 to minikube
1s          Normal    SuccessfulCreate    replicaset/redis-cart-6899b65948             Created pod: redis-cart-6899b65948-hs7h2
1s          Warning   Unhealthy           pod/redis-cart-6899b65948-rdm8k              Readiness probe failed: dial tcp 10.244.0.19:6379: connect: connection refused
1s          Normal    Killing             pod/redis-cart-6899b65948-rdm8k              Stopping container redis
